model,id,Task-ID,domain,response_type,sequence,task,choices,truth,prediction,hit,type,task_enc,truth_enc,prediction_enc
MostFrequentAnswer,13,18,spatial-relational,verify,46,Left;A;B/Left;C;D/Left;B;C,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,13,207,spatial-relational,verify,47,Right;D;C/Right;B;A/Right;C;B,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,13,163,spatial-relational,verify,48,Left;B;C/Left;A;B/Left;C;D,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,14,114,spatial-relational,verify,1,Left;A;B/Left;C;D/Left;B;C,Left;D;A,True,False,0,adaption,,,
MostFrequentAnswer,14,17,spatial-relational,verify,2,Left;A;B/Left;B;C/Left;C;D,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,14,205,spatial-relational,verify,3,Right;C;B/Right;B;A/Right;D;C,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,14,111,spatial-relational,verify,4,Right;D;C/Right;B;A/Right;C;B,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,14,157,spatial-relational,verify,5,Right;C;B/Right;B;A/Right;D;C,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,14,69,spatial-relational,verify,6,Left;C;D/Left;A;B/Left;B;C,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,14,155,spatial-relational,verify,7,Right;B;A/Right;C;B/Right;D;C,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,14,162,spatial-relational,verify,8,Left;A;B/Left;C;D/Left;B;C,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,14,63,spatial-relational,verify,9,Right;D;C/Right;B;A/Right;C;B,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,14,166,spatial-relational,verify,10,Left;C;D/Left;B;C/Left;A;B,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,14,64,spatial-relational,verify,11,Right;D;C/Right;C;B/Right;B;A,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,14,156,spatial-relational,verify,12,Right;B;A/Right;D;C/Right;B;C,Left;D;A,True,True,1,adaption,,,
MostFrequentAnswer,14,65,spatial-relational,verify,13,Left;A;B/Left;B;C/Left;C;D,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,14,206,spatial-relational,verify,14,Right;C;B/Right;D;C/Right;B;A,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,14,68,spatial-relational,verify,15,Left;B;C/Left;C;D/Left;A;B,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,14,21,spatial-relational,verify,16,Left;C;D/Left;A;B/Left;B;C,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,14,109,spatial-relational,verify,17,Right;C;B/Right;B;A/Right;D;C,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,14,18,spatial-relational,verify,18,Left;A;B/Left;C;D/Left;B;C,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,14,117,spatial-relational,verify,19,Left;C;D/Left;A;B/Left;B;C,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,14,158,spatial-relational,verify,20,Right;C;B/Right;D;C/Right;B;A,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,14,208,spatial-relational,verify,21,Right;D;C/Right;C;B/Right;B;A,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,14,67,spatial-relational,verify,22,Left;B;C/Left;A;B/Left;C;D,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,14,22,spatial-relational,verify,23,Left;C;D/Left;B;C/Left;A;B,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,14,116,spatial-relational,verify,24,Left;B;C/Left;C;D/Left;A;B,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,14,66,spatial-relational,verify,25,Left;A;B/Left;C;D/Left;B;C,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,14,160,spatial-relational,verify,26,Right;D;C/Right;C;B/Right;B;A,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,14,59,spatial-relational,verify,27,Right;B;A/Right;C;B/Right;D;C,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,14,118,spatial-relational,verify,28,Left;C;D/Left;B;C/Left;A;B,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,14,115,spatial-relational,verify,29,Left;B;C/Left;A;B/Left;C;D,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,14,159,spatial-relational,verify,30,Right;D;C/Right;B;A/Right;C;B,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,14,161,spatial-relational,verify,31,Left;A;B/Left;B;C/Left;C;D,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,14,204,spatial-relational,verify,32,Right;B;A/Right;D;C/Right;B;C,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,14,19,spatial-relational,verify,33,Left;B;C/Left;A;B/Left;C;D,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,14,108,spatial-relational,verify,34,Right;B;A/Right;D;C/Right;B;C,Right;D;A,False,False,1,adaption,,,
MostFrequentAnswer,14,20,spatial-relational,verify,35,Left;B;C/Left;C;D/Left;A;B,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,14,107,spatial-relational,verify,36,Right;B;A/Right;C;B/Right;D;C,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,14,60,spatial-relational,verify,37,Right;B;A/Right;D;C/Right;B;C,Left;A;D,False,True,0,adaption,,,
MostFrequentAnswer,14,70,spatial-relational,verify,38,Left;C;D/Left;B;C/Left;A;B,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,14,62,spatial-relational,verify,39,Right;C;B/Right;D;C/Right;B;A,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,14,163,spatial-relational,verify,40,Left;B;C/Left;A;B/Left;C;D,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,14,61,spatial-relational,verify,41,Right;C;B/Right;B;A/Right;D;C,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,14,207,spatial-relational,verify,42,Right;D;C/Right;B;A/Right;C;B,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,14,112,spatial-relational,verify,43,Right;D;C/Right;C;B/Right;B;A,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,14,203,spatial-relational,verify,44,Right;B;A/Right;C;B/Right;D;C,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,14,165,spatial-relational,verify,45,Left;C;D/Left;A;B/Left;B;C,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,14,164,spatial-relational,verify,46,Left;B;C/Left;C;D/Left;A;B,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,14,110,spatial-relational,verify,47,Right;C;B/Right;D;C/Right;B;A,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,14,113,spatial-relational,verify,48,Left;A;B/Left;B;C/Left;C;D,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,15,160,spatial-relational,verify,1,Right;D;C/Right;C;B/Right;B;A,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,15,69,spatial-relational,verify,2,Left;C;D/Left;A;B/Left;B;C,Right;D;A,False,True,0,adaption,,,
MostFrequentAnswer,15,63,spatial-relational,verify,3,Right;D;C/Right;B;A/Right;C;B,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,15,17,spatial-relational,verify,4,Left;A;B/Left;B;C/Left;C;D,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,15,65,spatial-relational,verify,5,Left;A;B/Left;B;C/Left;C;D,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,15,18,spatial-relational,verify,6,Left;A;B/Left;C;D/Left;B;C,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,15,166,spatial-relational,verify,7,Left;C;D/Left;B;C/Left;A;B,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,15,114,spatial-relational,verify,8,Left;A;B/Left;C;D/Left;B;C,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,15,161,spatial-relational,verify,9,Left;A;B/Left;B;C/Left;C;D,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,15,111,spatial-relational,verify,10,Right;D;C/Right;B;A/Right;C;B,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,15,62,spatial-relational,verify,11,Right;C;B/Right;D;C/Right;B;A,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,15,61,spatial-relational,verify,12,Right;C;B/Right;B;A/Right;D;C,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,15,115,spatial-relational,verify,13,Left;B;C/Left;A;B/Left;C;D,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,15,156,spatial-relational,verify,14,Right;B;A/Right;D;C/Right;B;C,Left;D;A,False,True,0,adaption,,,
MostFrequentAnswer,15,20,spatial-relational,verify,15,Left;B;C/Left;C;D/Left;A;B,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,15,206,spatial-relational,verify,16,Right;C;B/Right;D;C/Right;B;A,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,15,107,spatial-relational,verify,17,Right;B;A/Right;C;B/Right;D;C,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,15,165,spatial-relational,verify,18,Left;C;D/Left;A;B/Left;B;C,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,15,117,spatial-relational,verify,19,Left;C;D/Left;A;B/Left;B;C,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,15,118,spatial-relational,verify,20,Left;C;D/Left;B;C/Left;A;B,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,15,67,spatial-relational,verify,21,Left;B;C/Left;A;B/Left;C;D,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,15,66,spatial-relational,verify,22,Left;A;B/Left;C;D/Left;B;C,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,15,113,spatial-relational,verify,23,Left;A;B/Left;B;C/Left;C;D,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,15,116,spatial-relational,verify,24,Left;B;C/Left;C;D/Left;A;B,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,15,22,spatial-relational,verify,25,Left;C;D/Left;B;C/Left;A;B,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,15,109,spatial-relational,verify,26,Right;C;B/Right;B;A/Right;D;C,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,15,207,spatial-relational,verify,27,Right;D;C/Right;B;A/Right;C;B,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,15,70,spatial-relational,verify,28,Left;C;D/Left;B;C/Left;A;B,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,15,164,spatial-relational,verify,29,Left;B;C/Left;C;D/Left;A;B,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,15,19,spatial-relational,verify,30,Left;B;C/Left;A;B/Left;C;D,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,15,64,spatial-relational,verify,31,Right;D;C/Right;C;B/Right;B;A,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,15,159,spatial-relational,verify,32,Right;D;C/Right;B;A/Right;C;B,Left;D;A,True,False,0,adaption,,,
MostFrequentAnswer,15,108,spatial-relational,verify,33,Right;B;A/Right;D;C/Right;B;C,Right;D;A,True,False,0,adaption,,,
MostFrequentAnswer,15,162,spatial-relational,verify,34,Left;A;B/Left;C;D/Left;B;C,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,15,163,spatial-relational,verify,35,Left;B;C/Left;A;B/Left;C;D,Right;A;B,True,False,0,adaption,,,
MostFrequentAnswer,15,68,spatial-relational,verify,36,Left;B;C/Left;C;D/Left;A;B,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,15,204,spatial-relational,verify,37,Right;B;A/Right;D;C/Right;B;C,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,15,205,spatial-relational,verify,38,Right;C;B/Right;B;A/Right;D;C,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,15,158,spatial-relational,verify,39,Right;C;B/Right;D;C/Right;B;A,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,15,203,spatial-relational,verify,40,Right;B;A/Right;C;B/Right;D;C,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,15,157,spatial-relational,verify,41,Right;C;B/Right;B;A/Right;D;C,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,15,112,spatial-relational,verify,42,Right;D;C/Right;C;B/Right;B;A,Right;D;A,False,True,0,adaption,,,
MostFrequentAnswer,15,155,spatial-relational,verify,43,Right;B;A/Right;C;B/Right;D;C,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,15,110,spatial-relational,verify,44,Right;C;B/Right;D;C/Right;B;A,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,15,21,spatial-relational,verify,45,Left;C;D/Left;A;B/Left;B;C,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,15,59,spatial-relational,verify,46,Right;B;A/Right;C;B/Right;D;C,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,15,60,spatial-relational,verify,47,Right;B;A/Right;D;C/Right;B;C,Left;A;D,False,True,0,adaption,,,
MostFrequentAnswer,15,208,spatial-relational,verify,48,Right;D;C/Right;C;B/Right;B;A,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,16,117,spatial-relational,verify,1,Left;C;D/Left;A;B/Left;B;C,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,16,155,spatial-relational,verify,2,Right;B;A/Right;C;B/Right;D;C,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,16,64,spatial-relational,verify,3,Right;D;C/Right;C;B/Right;B;A,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,16,158,spatial-relational,verify,4,Right;C;B/Right;D;C/Right;B;A,Left;D;A,True,False,0,adaption,,,
MostFrequentAnswer,16,203,spatial-relational,verify,5,Right;B;A/Right;C;B/Right;D;C,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,16,157,spatial-relational,verify,6,Right;C;B/Right;B;A/Right;D;C,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,16,70,spatial-relational,verify,7,Left;C;D/Left;B;C/Left;A;B,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,16,164,spatial-relational,verify,8,Left;B;C/Left;C;D/Left;A;B,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,16,163,spatial-relational,verify,9,Left;B;C/Left;A;B/Left;C;D,Right;A;B,True,False,0,adaption,,,
MostFrequentAnswer,16,21,spatial-relational,verify,10,Left;C;D/Left;A;B/Left;B;C,Left;A;D,False,True,0,adaption,,,
MostFrequentAnswer,16,111,spatial-relational,verify,11,Right;D;C/Right;B;A/Right;C;B,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,16,208,spatial-relational,verify,12,Right;D;C/Right;C;B/Right;B;A,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,16,113,spatial-relational,verify,13,Left;A;B/Left;B;C/Left;C;D,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,16,204,spatial-relational,verify,14,Right;B;A/Right;D;C/Right;B;C,Right;A;B,True,False,0,adaption,,,
MostFrequentAnswer,16,118,spatial-relational,verify,15,Left;C;D/Left;B;C/Left;A;B,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,16,109,spatial-relational,verify,16,Right;C;B/Right;B;A/Right;D;C,Right;D;A,False,True,0,adaption,,,
MostFrequentAnswer,16,17,spatial-relational,verify,17,Left;A;B/Left;B;C/Left;C;D,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,16,62,spatial-relational,verify,18,Right;C;B/Right;D;C/Right;B;A,Left;A;D,False,True,0,adaption,,,
MostFrequentAnswer,16,19,spatial-relational,verify,19,Left;B;C/Left;A;B/Left;C;D,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,16,61,spatial-relational,verify,20,Right;C;B/Right;B;A/Right;D;C,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,16,66,spatial-relational,verify,21,Left;A;B/Left;C;D/Left;B;C,Right;D;A,False,True,0,adaption,,,
MostFrequentAnswer,16,65,spatial-relational,verify,22,Left;A;B/Left;B;C/Left;C;D,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,16,114,spatial-relational,verify,23,Left;A;B/Left;C;D/Left;B;C,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,16,156,spatial-relational,verify,24,Right;B;A/Right;D;C/Right;B;C,Left;D;A,True,True,1,adaption,,,
MostFrequentAnswer,16,68,spatial-relational,verify,25,Left;B;C/Left;C;D/Left;A;B,Right;D;A,False,True,0,adaption,,,
MostFrequentAnswer,16,205,spatial-relational,verify,26,Right;C;B/Right;B;A/Right;D;C,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,16,63,spatial-relational,verify,27,Right;D;C/Right;B;A/Right;C;B,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,16,115,spatial-relational,verify,28,Left;B;C/Left;A;B/Left;C;D,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,16,59,spatial-relational,verify,29,Right;B;A/Right;C;B/Right;D;C,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,16,107,spatial-relational,verify,30,Right;B;A/Right;C;B/Right;D;C,Right;D;A,False,True,0,adaption,,,
MostFrequentAnswer,16,110,spatial-relational,verify,31,Right;C;B/Right;D;C/Right;B;A,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,16,67,spatial-relational,verify,32,Left;B;C/Left;A;B/Left;C;D,Right;D;A,False,True,0,adaption,,,
MostFrequentAnswer,16,116,spatial-relational,verify,33,Left;B;C/Left;C;D/Left;A;B,Left;D;A,True,False,0,adaption,,,
MostFrequentAnswer,16,60,spatial-relational,verify,34,Right;B;A/Right;D;C/Right;B;C,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,16,112,spatial-relational,verify,35,Right;D;C/Right;C;B/Right;B;A,Right;D;A,False,True,0,adaption,,,
MostFrequentAnswer,16,162,spatial-relational,verify,36,Left;A;B/Left;C;D/Left;B;C,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,16,20,spatial-relational,verify,37,Left;B;C/Left;C;D/Left;A;B,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,16,160,spatial-relational,verify,38,Right;D;C/Right;C;B/Right;B;A,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,16,69,spatial-relational,verify,39,Left;C;D/Left;A;B/Left;B;C,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,16,207,spatial-relational,verify,40,Right;D;C/Right;B;A/Right;C;B,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,16,161,spatial-relational,verify,41,Left;A;B/Left;B;C/Left;C;D,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,16,18,spatial-relational,verify,42,Left;A;B/Left;C;D/Left;B;C,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,16,159,spatial-relational,verify,43,Right;D;C/Right;B;A/Right;C;B,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,16,22,spatial-relational,verify,44,Left;C;D/Left;B;C/Left;A;B,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,16,206,spatial-relational,verify,45,Right;C;B/Right;D;C/Right;B;A,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,16,108,spatial-relational,verify,46,Right;B;A/Right;D;C/Right;B;C,Right;D;A,True,False,0,adaption,,,
MostFrequentAnswer,16,165,spatial-relational,verify,47,Left;C;D/Left;A;B/Left;B;C,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,16,166,spatial-relational,verify,48,Left;C;D/Left;B;C/Left;A;B,Right;A;B,True,False,0,adaption,,,
MostFrequentAnswer,17,157,spatial-relational,verify,1,Right;C;B/Right;B;A/Right;D;C,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,17,163,spatial-relational,verify,2,Left;B;C/Left;A;B/Left;C;D,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,17,162,spatial-relational,verify,3,Left;A;B/Left;C;D/Left;B;C,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,17,64,spatial-relational,verify,4,Right;D;C/Right;C;B/Right;B;A,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,17,118,spatial-relational,verify,5,Left;C;D/Left;B;C/Left;A;B,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,17,160,spatial-relational,verify,6,Right;D;C/Right;C;B/Right;B;A,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,17,67,spatial-relational,verify,7,Left;B;C/Left;A;B/Left;C;D,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,17,207,spatial-relational,verify,8,Right;D;C/Right;B;A/Right;C;B,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,17,112,spatial-relational,verify,9,Right;D;C/Right;C;B/Right;B;A,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,17,108,spatial-relational,verify,10,Right;B;A/Right;D;C/Right;B;C,Right;D;A,True,False,0,adaption,,,
MostFrequentAnswer,17,113,spatial-relational,verify,11,Left;A;B/Left;B;C/Left;C;D,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,18,21,spatial-relational,verify,1,Left;C;D/Left;A;B/Left;B;C,Left;A;D,False,True,0,adaption,,,
MostFrequentAnswer,18,158,spatial-relational,verify,2,Right;C;B/Right;D;C/Right;B;A,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,18,116,spatial-relational,verify,3,Left;B;C/Left;C;D/Left;A;B,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,18,157,spatial-relational,verify,4,Right;C;B/Right;B;A/Right;D;C,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,18,155,spatial-relational,verify,5,Right;B;A/Right;C;B/Right;D;C,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,18,117,spatial-relational,verify,6,Left;C;D/Left;A;B/Left;B;C,Left;D;A,True,False,0,adaption,,,
MostFrequentAnswer,18,61,spatial-relational,verify,7,Right;C;B/Right;B;A/Right;D;C,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,19,155,spatial-relational,verify,1,Right;B;A/Right;C;B/Right;D;C,Left;D;A,True,False,0,adaption,,,
MostFrequentAnswer,19,69,spatial-relational,verify,2,Left;C;D/Left;A;B/Left;B;C,Right;D;A,True,True,1,adaption,,,
MostFrequentAnswer,19,162,spatial-relational,verify,3,Left;A;B/Left;C;D/Left;B;C,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,19,118,spatial-relational,verify,4,Left;C;D/Left;B;C/Left;A;B,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,19,116,spatial-relational,verify,5,Left;B;C/Left;C;D/Left;A;B,Left;D;A,True,False,0,adaption,,,
MostFrequentAnswer,19,117,spatial-relational,verify,6,Left;C;D/Left;A;B/Left;B;C,Left;D;A,False,False,1,adaption,,,
MostFrequentAnswer,19,160,spatial-relational,verify,7,Right;D;C/Right;C;B/Right;B;A,Left;D;A,True,False,0,adaption,,,
MostFrequentAnswer,19,164,spatial-relational,verify,8,Left;B;C/Left;C;D/Left;A;B,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,19,70,spatial-relational,verify,9,Left;C;D/Left;B;C/Left;A;B,Right;D;A,False,True,0,adaption,,,
MostFrequentAnswer,19,18,spatial-relational,verify,10,Left;A;B/Left;C;D/Left;B;C,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,19,163,spatial-relational,verify,11,Left;B;C/Left;A;B/Left;C;D,Right;A;B,False,False,1,adaption,,,
MostFrequentAnswer,19,108,spatial-relational,verify,12,Right;B;A/Right;D;C/Right;B;C,Right;D;A,False,False,1,adaption,,,
MostFrequentAnswer,19,21,spatial-relational,verify,13,Left;C;D/Left;A;B/Left;B;C,Left;A;D,True,True,1,adaption,,,
MostFrequentAnswer,19,64,spatial-relational,verify,14,Right;D;C/Right;C;B/Right;B;A,Left;A;D,False,True,0,adaption,,,
