model,id,Task-ID,domain,response_type,sequence,task,choices,truth,prediction,hit,type,task_enc,truth_enc,prediction_enc
MostFrequentAnswer,3,5,spatial-relational,verify,6,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,3,3,spatial-relational,verify,7,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,3,8,spatial-relational,verify,8,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,3,2,spatial-relational,verify,9,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,3,13,spatial-relational,verify,10,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,3,9,spatial-relational,verify,11,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,3,15,spatial-relational,verify,12,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,3,10,spatial-relational,verify,13,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,3,7,spatial-relational,verify,14,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,3,16,spatial-relational,verify,15,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,3,11,spatial-relational,verify,16,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,4,14,spatial-relational,verify,1,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,4,11,spatial-relational,verify,2,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,4,13,spatial-relational,verify,3,Left;A;B/Left;B;C,Right;A;C,True,False,0,adaption,,,
MostFrequentAnswer,4,8,spatial-relational,verify,4,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,4,10,spatial-relational,verify,5,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,4,12,spatial-relational,verify,6,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,4,4,spatial-relational,verify,7,Right;B;A/Right;C;B,Left;A;C,False,True,0,adaption,,,
MostFrequentAnswer,4,6,spatial-relational,verify,8,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,4,15,spatial-relational,verify,9,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,4,16,spatial-relational,verify,10,Right;B;A/Right;C;B,Right;A;C,True,False,0,adaption,,,
MostFrequentAnswer,4,5,spatial-relational,verify,11,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,4,2,spatial-relational,verify,12,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,4,3,spatial-relational,verify,13,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,4,1,spatial-relational,verify,14,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,4,9,spatial-relational,verify,15,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,4,7,spatial-relational,verify,16,Right;B;A/Left;B;C,Right;C;A,False,True,0,adaption,,,
MostFrequentAnswer,5,13,spatial-relational,verify,1,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,5,10,spatial-relational,verify,2,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,5,6,spatial-relational,verify,3,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,5,12,spatial-relational,verify,4,Right;B;A/Right;C;B,Left;C;A,True,False,0,adaption,,,
MostFrequentAnswer,5,15,spatial-relational,verify,5,Right;B;A/Left;B;C,Right;A;C,True,False,0,adaption,,,
MostFrequentAnswer,5,16,spatial-relational,verify,6,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,5,7,spatial-relational,verify,7,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,5,9,spatial-relational,verify,8,Left;A;B/Left;B;C,Left;C;A,True,False,0,adaption,,,
MostFrequentAnswer,5,14,spatial-relational,verify,9,Left;A;B/Right;C;B,Right;A;C,True,False,0,adaption,,,
MostFrequentAnswer,5,1,spatial-relational,verify,10,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,5,2,spatial-relational,verify,11,Left;A;B/Right;C;B,Left;A;C,False,True,0,adaption,,,
MostFrequentAnswer,5,11,spatial-relational,verify,12,Right;B;A/Left;B;C,Left;C;A,True,False,0,adaption,,,
MostFrequentAnswer,5,3,spatial-relational,verify,13,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,5,8,spatial-relational,verify,14,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,5,4,spatial-relational,verify,15,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,5,5,spatial-relational,verify,16,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,6,11,spatial-relational,verify,1,Right;B;A/Left;B;C,Left;C;A,True,False,0,adaption,,,
MostFrequentAnswer,6,13,spatial-relational,verify,2,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,6,5,spatial-relational,verify,3,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,6,1,spatial-relational,verify,4,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,6,3,spatial-relational,verify,5,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,6,10,spatial-relational,verify,6,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,6,15,spatial-relational,verify,7,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,6,9,spatial-relational,verify,8,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,6,6,spatial-relational,verify,9,Left;A;B/Right;C;B,Right;C;A,False,True,0,adaption,,,
MostFrequentAnswer,6,14,spatial-relational,verify,10,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,6,12,spatial-relational,verify,11,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,6,16,spatial-relational,verify,12,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,6,8,spatial-relational,verify,13,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,6,2,spatial-relational,verify,14,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,6,7,spatial-relational,verify,15,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,6,4,spatial-relational,verify,16,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,7,4,spatial-relational,verify,1,Right;B;A/Right;C;B,Left;A;C,False,True,0,adaption,,,
MostFrequentAnswer,7,6,spatial-relational,verify,2,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,7,16,spatial-relational,verify,3,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,7,10,spatial-relational,verify,4,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,7,5,spatial-relational,verify,5,Left;A;B/Left;B;C,Right;C;A,False,True,0,adaption,,,
MostFrequentAnswer,7,7,spatial-relational,verify,6,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,7,9,spatial-relational,verify,7,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,7,3,spatial-relational,verify,8,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,7,13,spatial-relational,verify,9,Left;A;B/Left;B;C,Right;A;C,True,False,0,adaption,,,
MostFrequentAnswer,7,2,spatial-relational,verify,10,Left;A;B/Right;C;B,Left;A;C,False,True,0,adaption,,,
MostFrequentAnswer,7,12,spatial-relational,verify,11,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,7,11,spatial-relational,verify,12,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,7,8,spatial-relational,verify,13,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,7,14,spatial-relational,verify,14,Left;A;B/Right;C;B,Right;A;C,True,False,0,adaption,,,
MostFrequentAnswer,7,1,spatial-relational,verify,15,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,7,15,spatial-relational,verify,16,Right;B;A/Left;B;C,Right;A;C,True,False,0,adaption,,,
MostFrequentAnswer,8,11,spatial-relational,verify,1,Right;B;A/Left;B;C,Left;C;A,True,False,0,adaption,,,
MostFrequentAnswer,8,14,spatial-relational,verify,2,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,8,6,spatial-relational,verify,3,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,8,5,spatial-relational,verify,4,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,8,10,spatial-relational,verify,5,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,8,8,spatial-relational,verify,6,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,8,4,spatial-relational,verify,7,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,8,13,spatial-relational,verify,8,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,8,7,spatial-relational,verify,9,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,8,12,spatial-relational,verify,10,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,8,1,spatial-relational,verify,11,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,8,9,spatial-relational,verify,12,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,8,3,spatial-relational,verify,13,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,8,2,spatial-relational,verify,14,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,8,15,spatial-relational,verify,15,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,8,16,spatial-relational,verify,16,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,9,16,spatial-relational,verify,1,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,9,6,spatial-relational,verify,2,Left;A;B/Right;C;B,Right;C;A,False,True,0,adaption,,,
MostFrequentAnswer,9,11,spatial-relational,verify,3,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,9,9,spatial-relational,verify,4,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,9,8,spatial-relational,verify,5,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,9,7,spatial-relational,verify,6,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,9,4,spatial-relational,verify,7,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,9,10,spatial-relational,verify,8,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,9,13,spatial-relational,verify,9,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,9,2,spatial-relational,verify,10,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,9,14,spatial-relational,verify,11,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,9,3,spatial-relational,verify,12,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,9,5,spatial-relational,verify,13,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,9,12,spatial-relational,verify,14,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,9,1,spatial-relational,verify,15,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,9,15,spatial-relational,verify,16,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,10,9,spatial-relational,verify,1,Left;A;B/Left;B;C,Left;C;A,True,False,0,adaption,,,
MostFrequentAnswer,10,14,spatial-relational,verify,2,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,10,8,spatial-relational,verify,3,Right;B;A/Right;C;B,Right;C;A,False,True,0,adaption,,,
MostFrequentAnswer,10,3,spatial-relational,verify,4,Right;B;A/Left;B;C,Left;A;C,False,True,0,adaption,,,
MostFrequentAnswer,10,16,spatial-relational,verify,5,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,10,6,spatial-relational,verify,6,Left;A;B/Right;C;B,Right;C;A,False,True,0,adaption,,,
MostFrequentAnswer,10,11,spatial-relational,verify,7,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,10,7,spatial-relational,verify,8,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,10,13,spatial-relational,verify,9,Left;A;B/Left;B;C,Right;A;C,True,False,0,adaption,,,
MostFrequentAnswer,10,5,spatial-relational,verify,10,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,10,4,spatial-relational,verify,11,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,10,10,spatial-relational,verify,12,Left;A;B/Right;C;B,Left;C;A,True,False,0,adaption,,,
MostFrequentAnswer,10,12,spatial-relational,verify,13,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,10,1,spatial-relational,verify,14,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,10,2,spatial-relational,verify,15,Left;A;B/Right;C;B,Left;A;C,False,True,0,adaption,,,
MostFrequentAnswer,10,15,spatial-relational,verify,16,Right;B;A/Left;B;C,Right;A;C,True,False,0,adaption,,,
MostFrequentAnswer,11,1,spatial-relational,verify,1,Left;A;B/Left;B;C,Left;A;C,False,True,0,adaption,,,
MostFrequentAnswer,11,2,spatial-relational,verify,2,Left;A;B/Right;C;B,Left;A;C,False,True,0,adaption,,,
MostFrequentAnswer,11,14,spatial-relational,verify,3,Left;A;B/Right;C;B,Right;A;C,True,False,0,adaption,,,
MostFrequentAnswer,11,7,spatial-relational,verify,4,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,11,11,spatial-relational,verify,5,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,11,16,spatial-relational,verify,6,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,11,8,spatial-relational,verify,7,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,12,12,spatial-relational,verify,1,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,12,8,spatial-relational,verify,2,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,12,11,spatial-relational,verify,3,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,12,9,spatial-relational,verify,4,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,12,7,spatial-relational,verify,5,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,12,5,spatial-relational,verify,6,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,12,6,spatial-relational,verify,7,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,12,3,spatial-relational,verify,8,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,12,15,spatial-relational,verify,9,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,12,10,spatial-relational,verify,10,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,12,14,spatial-relational,verify,11,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,12,4,spatial-relational,verify,12,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,12,2,spatial-relational,verify,13,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,12,13,spatial-relational,verify,14,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,12,16,spatial-relational,verify,15,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,12,1,spatial-relational,verify,16,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,13,10,spatial-relational,verify,1,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,13,13,spatial-relational,verify,2,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,13,1,spatial-relational,verify,3,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,13,11,spatial-relational,verify,4,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,13,6,spatial-relational,verify,5,Left;A;B/Right;C;B,Right;C;A,False,True,0,adaption,,,
MostFrequentAnswer,13,12,spatial-relational,verify,6,Right;B;A/Right;C;B,Left;C;A,True,False,0,adaption,,,
MostFrequentAnswer,13,8,spatial-relational,verify,7,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,13,7,spatial-relational,verify,8,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,13,4,spatial-relational,verify,9,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,13,14,spatial-relational,verify,10,Left;A;B/Right;C;B,Right;A;C,True,False,0,adaption,,,
MostFrequentAnswer,13,3,spatial-relational,verify,11,Right;B;A/Left;B;C,Left;A;C,False,True,0,adaption,,,
MostFrequentAnswer,13,2,spatial-relational,verify,12,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,13,16,spatial-relational,verify,13,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,13,9,spatial-relational,verify,14,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,13,15,spatial-relational,verify,15,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,13,5,spatial-relational,verify,16,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,14,3,spatial-relational,verify,1,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,14,11,spatial-relational,verify,2,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,14,12,spatial-relational,verify,3,Right;B;A/Right;C;B,Left;C;A,True,False,0,adaption,,,
MostFrequentAnswer,14,13,spatial-relational,verify,4,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,14,8,spatial-relational,verify,5,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,14,7,spatial-relational,verify,6,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,14,4,spatial-relational,verify,7,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,14,15,spatial-relational,verify,8,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,14,6,spatial-relational,verify,9,Left;A;B/Right;C;B,Right;C;A,False,True,0,adaption,,,
MostFrequentAnswer,14,10,spatial-relational,verify,10,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,14,16,spatial-relational,verify,11,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,14,5,spatial-relational,verify,12,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,14,14,spatial-relational,verify,13,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,14,1,spatial-relational,verify,14,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,14,9,spatial-relational,verify,15,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,14,2,spatial-relational,verify,16,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
MostFrequentAnswer,15,15,spatial-relational,verify,1,Right;B;A/Left;B;C,Right;A;C,True,False,0,adaption,,,
MostFrequentAnswer,15,7,spatial-relational,verify,2,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,15,1,spatial-relational,verify,3,Left;A;B/Left;B;C,Left;A;C,False,True,0,adaption,,,
MostFrequentAnswer,15,12,spatial-relational,verify,4,Right;B;A/Right;C;B,Left;C;A,True,False,0,adaption,,,
MostFrequentAnswer,15,5,spatial-relational,verify,5,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,15,10,spatial-relational,verify,6,Left;A;B/Right;C;B,Left;C;A,True,False,0,adaption,,,
MostFrequentAnswer,15,3,spatial-relational,verify,7,Right;B;A/Left;B;C,Left;A;C,False,True,0,adaption,,,
MostFrequentAnswer,15,8,spatial-relational,verify,8,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,15,11,spatial-relational,verify,9,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,15,6,spatial-relational,verify,10,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
MostFrequentAnswer,15,13,spatial-relational,verify,11,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,15,9,spatial-relational,verify,12,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
MostFrequentAnswer,15,14,spatial-relational,verify,13,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
MostFrequentAnswer,15,16,spatial-relational,verify,14,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
